-8.847973047304741323e-01 -1.413538548778717319e+00 1.000000000000000000e+00
1.125932012891147194e+00 6.967088167036944446e-01 1.000000000000000000e+00
8.805711102069517793e-01 1.430761194489009736e+00 1.000000000000000000e+00
1.005390861843879158e+00 6.873145503316943072e-01 1.000000000000000000e+00
1.440184241847533908e+00 9.845576657372868690e-01 1.000000000000000000e+00
1.304990568453689770e+00 9.610833351679830550e-01 1.000000000000000000e+00
5.413427098333538634e-01 1.386834048216980753e+00 1.000000000000000000e+00
9.479896355466654878e-01 1.075611132478984988e+00 1.000000000000000000e+00
7.809067230012417538e-01 3.864230329612809989e-01 1.000000000000000000e+00
1.263090004357409146e+00 8.458212709862579226e-01 1.000000000000000000e+00
9.994075247739745427e-01 1.266615489218314572e+00 1.000000000000000000e+00
9.922030117615153744e-01 5.767522913997259471e-01 1.000000000000000000e+00
1.298214043612928803e+00 1.167320566884265665e+00 1.000000000000000000e+00
7.945851406607087331e-01 1.122609998245635898e+00 1.000000000000000000e+00
1.048389942768392258e+00 1.140793451471899589e+00 1.000000000000000000e+00
8.834950720480277964e-01 9.216126827729467230e-01 1.000000000000000000e+00
1.018228724955786202e+00 9.734282104980288564e-01 1.000000000000000000e+00
8.339817934779247821e-01 1.141758749970124054e+00 1.000000000000000000e+00
1.028159208375621247e+00 8.902132591850616672e-01 1.000000000000000000e+00
8.233009781856606146e-01 1.090735807314384243e+00 1.000000000000000000e+00
9.251247386141506768e-01 1.163731840632821868e+00 1.000000000000000000e+00
9.991594405561938785e-01 1.318659679751885916e+00 1.000000000000000000e+00
1.030088849032652298e+00 6.880051082260016937e-01 1.000000000000000000e+00
9.185069999882196079e-01 6.289557654912725226e-01 1.000000000000000000e+00
8.640907290581553157e-01 9.964395229218806493e-01 1.000000000000000000e+00
8.508815629013217752e-01 6.351907046275168112e-01 1.000000000000000000e+00
